document_id,property_id,document_type,document_name,file_format,file_size_mb,created_date,last_modified,document_status,access_level,key_terms_extracted,has_signatures,requires_renewal,expiry_date
DOC_008854,CBRE_00434,Financial Statement,CBRE_00434_Financial_Statement_1.xlsx,xlsx,0.73,2020-04-19,2024-09-05,Draft,Public,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_008855,CBRE_00434,Financial Statement,CBRE_00434_Financial_Statement_2.xlsx,xlsx,3.77,2024-05-04,2024-07-01,Draft,Internal,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_008856,CBRE_00434,Financial Statement,CBRE_00434_Financial_Statement_3.xlsx,xlsx,3.4,2020-02-14,2024-10-16,Active,Public,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_008857,CBRE_00434,Energy Audit,CBRE_00434_Energy_Audit_1.pdf,pdf,3.83,2024-04-17,2023-12-02,Draft,Public,"consumption, efficiency, hvac, lighting, recommendations",False,False,
DOC_008858,CBRE_00434,Appraisal Report,CBRE_00434_Appraisal_Report_1.pdf,pdf,2.42,2024-12-15,2024-12-06,Active,Public,"value, comparables, market, highest best use, cap rate",False,False,
DOC_008859,CBRE_00434,Insurance Policy,CBRE_00434_Insurance_Policy_1.pdf,pdf,0.7,2020-05-25,2024-06-02,Draft,Confidential,"general, property, management",True,True,2027-09-30
DOC_008860,CBRE_00434,Maintenance Log,CBRE_00434_Maintenance_Log_1.csv,csv,3.36,2022-04-14,2024-03-04,Draft,Public,"general, property, management",False,False,
DOC_008861,CBRE_00434,Maintenance Log,CBRE_00434_Maintenance_Log_2.csv,csv,4.5,2020-04-08,2023-12-20,Draft,Confidential,"general, property, management",False,False,
DOC_008862,CBRE_00434,Maintenance Log,CBRE_00434_Maintenance_Log_3.csv,csv,1.19,2020-09-05,2023-07-09,Active,Internal,"general, property, management",False,False,
DOC_008863,CBRE_00434,Maintenance Log,CBRE_00434_Maintenance_Log_4.csv,csv,4.89,2021-02-03,2024-05-28,Active,Confidential,"general, property, management",False,False,
DOC_008864,CBRE_00434,Maintenance Log,CBRE_00434_Maintenance_Log_5.csv,csv,1.32,2021-09-12,2023-08-02,Active,Internal,"general, property, management",False,False,
DOC_008865,CBRE_00434,Maintenance Log,CBRE_00434_Maintenance_Log_6.csv,csv,2.55,2022-09-06,2023-04-22,Active,Internal,"general, property, management",False,False,
DOC_008866,CBRE_00434,Maintenance Log,CBRE_00434_Maintenance_Log_7.csv,csv,3.2,2024-01-28,2023-03-26,Active,Internal,"general, property, management",False,False,
DOC_008867,CBRE_00434,Maintenance Log,CBRE_00434_Maintenance_Log_8.csv,csv,3.73,2021-12-14,2023-01-20,Draft,Internal,"general, property, management",False,False,
DOC_008868,CBRE_00434,Maintenance Log,CBRE_00434_Maintenance_Log_9.csv,csv,1.58,2023-11-09,2023-05-07,Active,Internal,"general, property, management",False,False,
DOC_008869,CBRE_00434,Maintenance Log,CBRE_00434_Maintenance_Log_10.csv,csv,0.3,2021-03-07,2023-06-14,Active,Public,"general, property, management",False,False,
DOC_008870,CBRE_00434,Maintenance Log,CBRE_00434_Maintenance_Log_11.csv,csv,1.45,2022-06-05,2023-07-09,Active,Internal,"general, property, management",False,False,
DOC_008871,CBRE_00434,Tenant Correspondence,CBRE_00434_Tenant_Correspondence_1.docx,docx,1.56,2022-10-15,2023-01-24,Draft,Internal,"general, property, management",False,False,
DOC_008872,CBRE_00434,Tenant Correspondence,CBRE_00434_Tenant_Correspondence_2.docx,docx,2.31,2023-02-12,2023-12-06,Active,Internal,"general, property, management",False,False,
DOC_008873,CBRE_00434,Tenant Correspondence,CBRE_00434_Tenant_Correspondence_3.docx,docx,3.65,2023-07-01,2023-01-04,Archived,Public,"general, property, management",False,False,
DOC_008874,CBRE_00434,Tenant Correspondence,CBRE_00434_Tenant_Correspondence_4.docx,docx,3.36,2021-07-06,2024-03-01,Active,Internal,"general, property, management",False,False,
DOC_008875,CBRE_00434,Market Analysis,CBRE_00434_Market_Analysis_1.pptx,pptx,3.26,2020-04-20,2024-04-03,Active,Internal,"general, property, management",False,False,
DOC_008876,CBRE_00434,Environmental Report,CBRE_00434_Environmental_Report_1.pdf,pdf,3.52,2023-10-01,2023-12-05,Active,Internal,"general, property, management",False,False,
DOC_008877,CBRE_00435,Lease Agreement,CBRE_00435_Lease_Agreement_1.pdf,pdf,1.11,2022-01-20,2024-09-05,Active,Internal,"rent, term, renewal, escalation, cam",True,True,2026-05-08
DOC_008878,CBRE_00435,Lease Agreement,CBRE_00435_Lease_Agreement_2.pdf,pdf,3.73,2023-08-18,2023-06-04,Active,Internal,"rent, term, renewal, escalation, cam",True,True,2026-11-03
DOC_008879,CBRE_00435,Lease Agreement,CBRE_00435_Lease_Agreement_3.pdf,pdf,4.88,2022-02-09,2024-07-22,Draft,Internal,"rent, term, renewal, escalation, cam",True,True,2026-12-24
DOC_008880,CBRE_00435,Property Inspection Report,CBRE_00435_Property_Inspection_Report_1.pdf,pdf,3.04,2023-05-11,2024-12-27,Active,Confidential,"hvac, roof, structural, safety, code",False,False,
DOC_008881,CBRE_00435,Financial Statement,CBRE_00435_Financial_Statement_1.xlsx,xlsx,3.9,2021-03-15,2023-01-20,Archived,Internal,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_008882,CBRE_00435,Financial Statement,CBRE_00435_Financial_Statement_2.xlsx,xlsx,1.8,2020-09-28,2024-10-20,Active,Confidential,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_008883,CBRE_00435,Energy Audit,CBRE_00435_Energy_Audit_1.pdf,pdf,3.74,2020-07-05,2024-05-06,Draft,Internal,"consumption, efficiency, hvac, lighting, recommendations",False,False,
DOC_008884,CBRE_00435,Appraisal Report,CBRE_00435_Appraisal_Report_1.pdf,pdf,0.41,2022-10-26,2024-11-15,Active,Internal,"value, comparables, market, highest best use, cap rate",False,False,
DOC_008885,CBRE_00435,Insurance Policy,CBRE_00435_Insurance_Policy_1.pdf,pdf,2.84,2021-06-20,2023-10-22,Active,Internal,"general, property, management",True,True,2027-10-26
DOC_008886,CBRE_00435,Maintenance Log,CBRE_00435_Maintenance_Log_1.csv,csv,1.01,2022-04-13,2023-03-10,Active,Confidential,"general, property, management",False,False,
DOC_008887,CBRE_00435,Maintenance Log,CBRE_00435_Maintenance_Log_2.csv,csv,1.23,2024-04-19,2024-04-08,Active,Confidential,"general, property, management",False,False,
DOC_008888,CBRE_00435,Maintenance Log,CBRE_00435_Maintenance_Log_3.csv,csv,0.31,2020-01-08,2023-02-19,Active,Internal,"general, property, management",False,False,
DOC_008889,CBRE_00435,Maintenance Log,CBRE_00435_Maintenance_Log_4.csv,csv,1.67,2024-12-10,2023-02-25,Active,Internal,"general, property, management",False,False,
DOC_008890,CBRE_00435,Maintenance Log,CBRE_00435_Maintenance_Log_5.csv,csv,1.16,2021-02-18,2024-09-25,Active,Public,"general, property, management",False,False,
DOC_008891,CBRE_00435,Maintenance Log,CBRE_00435_Maintenance_Log_6.csv,csv,2.35,2021-06-06,2024-03-01,Active,Confidential,"general, property, management",False,False,
DOC_008892,CBRE_00435,Maintenance Log,CBRE_00435_Maintenance_Log_7.csv,csv,0.64,2020-01-22,2023-02-18,Active,Confidential,"general, property, management",False,False,
DOC_008893,CBRE_00435,Maintenance Log,CBRE_00435_Maintenance_Log_8.csv,csv,4.17,2022-04-06,2024-09-27,Active,Internal,"general, property, management",False,False,
DOC_008894,CBRE_00435,Maintenance Log,CBRE_00435_Maintenance_Log_9.csv,csv,0.75,2022-12-25,2023-09-05,Active,Internal,"general, property, management",False,False,
DOC_008895,CBRE_00435,Maintenance Log,CBRE_00435_Maintenance_Log_10.csv,csv,3.55,2021-02-19,2023-12-22,Active,Confidential,"general, property, management",False,False,
DOC_008896,CBRE_00435,Tenant Correspondence,CBRE_00435_Tenant_Correspondence_1.docx,docx,3.08,2022-11-24,2023-06-25,Active,Confidential,"general, property, management",False,False,
DOC_008897,CBRE_00435,Tenant Correspondence,CBRE_00435_Tenant_Correspondence_2.docx,docx,0.35,2021-02-16,2024-06-09,Draft,Confidential,"general, property, management",False,False,
DOC_008898,CBRE_00435,Tenant Correspondence,CBRE_00435_Tenant_Correspondence_3.docx,docx,2.68,2020-12-17,2023-10-08,Active,Internal,"general, property, management",False,False,
DOC_008899,CBRE_00435,Market Analysis,CBRE_00435_Market_Analysis_1.pptx,pptx,2.14,2022-10-17,2024-04-04,Active,Internal,"general, property, management",False,False,
DOC_008900,CBRE_00435,Environmental Report,CBRE_00435_Environmental_Report_1.pdf,pdf,0.59,2020-01-01,2023-02-28,Draft,Public,"general, property, management",False,False,
DOC_008901,CBRE_00436,Lease Agreement,CBRE_00436_Lease_Agreement_1.pdf,pdf,1.84,2022-07-17,2024-11-24,Active,Confidential,"rent, term, renewal, escalation, cam",True,True,2027-05-05
DOC_008902,CBRE_00436,Lease Agreement,CBRE_00436_Lease_Agreement_2.pdf,pdf,0.4,2021-07-21,2024-01-30,Active,Confidential,"rent, term, renewal, escalation, cam",True,True,2026-02-17
DOC_008903,CBRE_00436,Property Inspection Report,CBRE_00436_Property_Inspection_Report_1.pdf,pdf,2.84,2021-03-07,2024-05-12,Active,Public,"hvac, roof, structural, safety, code",False,False,
DOC_008904,CBRE_00436,Financial Statement,CBRE_00436_Financial_Statement_1.xlsx,xlsx,3.01,2021-09-08,2023-07-23,Active,Internal,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_008905,CBRE_00436,Financial Statement,CBRE_00436_Financial_Statement_2.xlsx,xlsx,2.6,2023-12-17,2023-09-21,Active,Confidential,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_008906,CBRE_00436,Financial Statement,CBRE_00436_Financial_Statement_3.xlsx,xlsx,0.21,2020-04-19,2024-11-24,Active,Internal,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_008907,CBRE_00436,Energy Audit,CBRE_00436_Energy_Audit_1.pdf,pdf,1.29,2022-09-05,2023-01-01,Draft,Confidential,"consumption, efficiency, hvac, lighting, recommendations",False,False,
DOC_008908,CBRE_00436,Appraisal Report,CBRE_00436_Appraisal_Report_1.pdf,pdf,0.25,2023-12-17,2023-02-14,Active,Confidential,"value, comparables, market, highest best use, cap rate",False,False,
DOC_008909,CBRE_00436,Insurance Policy,CBRE_00436_Insurance_Policy_1.pdf,pdf,4.49,2023-01-04,2023-03-17,Active,Public,"general, property, management",True,True,2027-07-01
DOC_008910,CBRE_00436,Maintenance Log,CBRE_00436_Maintenance_Log_1.csv,csv,2.08,2023-03-31,2023-11-15,Active,Internal,"general, property, management",False,False,
DOC_008911,CBRE_00436,Maintenance Log,CBRE_00436_Maintenance_Log_2.csv,csv,4.72,2021-12-13,2023-06-16,Active,Confidential,"general, property, management",False,False,
DOC_008912,CBRE_00436,Maintenance Log,CBRE_00436_Maintenance_Log_3.csv,csv,3.52,2023-08-05,2024-01-25,Draft,Internal,"general, property, management",False,False,
DOC_008913,CBRE_00436,Tenant Correspondence,CBRE_00436_Tenant_Correspondence_1.docx,docx,1.25,2022-12-09,2023-07-02,Active,Confidential,"general, property, management",False,False,
DOC_008914,CBRE_00436,Tenant Correspondence,CBRE_00436_Tenant_Correspondence_2.docx,docx,0.21,2021-12-17,2023-04-01,Active,Internal,"general, property, management",False,False,
DOC_008915,CBRE_00436,Tenant Correspondence,CBRE_00436_Tenant_Correspondence_3.docx,docx,2.59,2024-05-18,2024-07-11,Active,Internal,"general, property, management",False,False,
DOC_008916,CBRE_00436,Tenant Correspondence,CBRE_00436_Tenant_Correspondence_4.docx,docx,1.7,2023-03-07,2023-04-11,Draft,Confidential,"general, property, management",False,False,
DOC_008917,CBRE_00436,Tenant Correspondence,CBRE_00436_Tenant_Correspondence_5.docx,docx,3.03,2022-10-10,2023-07-04,Active,Internal,"general, property, management",False,False,
DOC_008918,CBRE_00436,Market Analysis,CBRE_00436_Market_Analysis_1.pptx,pptx,2.58,2022-12-16,2024-11-27,Active,Confidential,"general, property, management",False,False,
DOC_008919,CBRE_00436,Environmental Report,CBRE_00436_Environmental_Report_1.pdf,pdf,3.28,2020-08-18,2023-10-09,Active,Confidential,"general, property, management",False,False,
DOC_008920,CBRE_00437,Lease Agreement,CBRE_00437_Lease_Agreement_1.pdf,pdf,2.85,2020-11-19,2024-01-29,Active,Internal,"rent, term, renewal, escalation, cam",True,True,2026-09-17
DOC_008921,CBRE_00437,Property Inspection Report,CBRE_00437_Property_Inspection_Report_1.pdf,pdf,0.27,2020-12-26,2024-05-15,Active,Internal,"hvac, roof, structural, safety, code",False,False,
DOC_008922,CBRE_00437,Financial Statement,CBRE_00437_Financial_Statement_1.xlsx,xlsx,1.5,2023-10-10,2023-04-12,Active,Internal,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_008923,CBRE_00437,Financial Statement,CBRE_00437_Financial_Statement_2.xlsx,xlsx,2.05,2022-08-21,2024-03-06,Draft,Internal,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_008924,CBRE_00437,Financial Statement,CBRE_00437_Financial_Statement_3.xlsx,xlsx,2.95,2022-08-29,2024-05-26,Draft,Internal,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_008925,CBRE_00437,Energy Audit,CBRE_00437_Energy_Audit_1.pdf,pdf,0.34,2024-11-30,2024-01-28,Active,Confidential,"consumption, efficiency, hvac, lighting, recommendations",False,False,
DOC_008926,CBRE_00437,Appraisal Report,CBRE_00437_Appraisal_Report_1.pdf,pdf,1.04,2021-10-31,2024-02-08,Active,Internal,"value, comparables, market, highest best use, cap rate",False,False,
DOC_008927,CBRE_00437,Insurance Policy,CBRE_00437_Insurance_Policy_1.pdf,pdf,3.35,2023-03-20,2023-03-13,Draft,Public,"general, property, management",True,True,2027-09-11
DOC_008928,CBRE_00437,Maintenance Log,CBRE_00437_Maintenance_Log_1.csv,csv,2.25,2023-07-12,2023-12-25,Active,Internal,"general, property, management",False,False,
DOC_008929,CBRE_00437,Maintenance Log,CBRE_00437_Maintenance_Log_2.csv,csv,1.23,2022-02-09,2023-10-20,Draft,Public,"general, property, management",False,False,
DOC_008930,CBRE_00437,Maintenance Log,CBRE_00437_Maintenance_Log_3.csv,csv,2.47,2023-06-17,2024-12-01,Active,Internal,"general, property, management",False,False,
DOC_008931,CBRE_00437,Maintenance Log,CBRE_00437_Maintenance_Log_4.csv,csv,4.54,2020-12-08,2024-08-20,Active,Confidential,"general, property, management",False,False,
DOC_008932,CBRE_00437,Maintenance Log,CBRE_00437_Maintenance_Log_5.csv,csv,4.56,2024-06-22,2024-01-31,Draft,Internal,"general, property, management",False,False,
DOC_008933,CBRE_00437,Maintenance Log,CBRE_00437_Maintenance_Log_6.csv,csv,3.28,2023-02-20,2024-03-17,Active,Internal,"general, property, management",False,False,
DOC_008934,CBRE_00437,Maintenance Log,CBRE_00437_Maintenance_Log_7.csv,csv,0.37,2021-03-05,2024-05-13,Draft,Internal,"general, property, management",False,False,
DOC_008935,CBRE_00437,Maintenance Log,CBRE_00437_Maintenance_Log_8.csv,csv,3.36,2022-04-30,2024-07-28,Draft,Internal,"general, property, management",False,False,
DOC_008936,CBRE_00437,Tenant Correspondence,CBRE_00437_Tenant_Correspondence_1.docx,docx,0.68,2023-09-05,2024-01-02,Active,Internal,"general, property, management",False,False,
DOC_008937,CBRE_00437,Tenant Correspondence,CBRE_00437_Tenant_Correspondence_2.docx,docx,4.43,2020-12-29,2023-04-10,Active,Public,"general, property, management",False,False,
DOC_008938,CBRE_00437,Tenant Correspondence,CBRE_00437_Tenant_Correspondence_3.docx,docx,1.08,2020-02-06,2023-10-06,Active,Internal,"general, property, management",False,False,
DOC_008939,CBRE_00437,Tenant Correspondence,CBRE_00437_Tenant_Correspondence_4.docx,docx,4.44,2023-01-20,2024-08-17,Active,Internal,"general, property, management",False,False,
DOC_008940,CBRE_00437,Market Analysis,CBRE_00437_Market_Analysis_1.pptx,pptx,0.84,2022-04-30,2024-05-29,Active,Confidential,"general, property, management",False,False,
DOC_008941,CBRE_00437,Environmental Report,CBRE_00437_Environmental_Report_1.pdf,pdf,3.21,2023-01-13,2023-09-26,Active,Internal,"general, property, management",False,False,
DOC_008942,CBRE_00438,Lease Agreement,CBRE_00438_Lease_Agreement_1.pdf,pdf,2.14,2023-05-08,2024-07-29,Archived,Internal,"rent, term, renewal, escalation, cam",True,True,2027-11-03
DOC_008943,CBRE_00438,Lease Agreement,CBRE_00438_Lease_Agreement_2.pdf,pdf,3.21,2020-03-15,2024-04-15,Active,Internal,"rent, term, renewal, escalation, cam",True,True,2027-02-08
DOC_008944,CBRE_00438,Property Inspection Report,CBRE_00438_Property_Inspection_Report_1.pdf,pdf,0.18,2022-08-04,2024-01-29,Draft,Internal,"hvac, roof, structural, safety, code",False,False,
DOC_008945,CBRE_00438,Property Inspection Report,CBRE_00438_Property_Inspection_Report_2.pdf,pdf,3.08,2024-12-07,2024-08-17,Active,Confidential,"hvac, roof, structural, safety, code",False,False,
DOC_008946,CBRE_00438,Financial Statement,CBRE_00438_Financial_Statement_1.xlsx,xlsx,3.84,2021-03-05,2024-03-21,Active,Internal,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_008947,CBRE_00438,Financial Statement,CBRE_00438_Financial_Statement_2.xlsx,xlsx,2.2,2024-07-31,2023-04-06,Active,Public,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_008948,CBRE_00438,Financial Statement,CBRE_00438_Financial_Statement_3.xlsx,xlsx,1.26,2021-02-14,2024-11-04,Draft,Public,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_008949,CBRE_00438,Financial Statement,CBRE_00438_Financial_Statement_4.xlsx,xlsx,0.68,2022-07-04,2023-09-14,Active,Public,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_008950,CBRE_00438,Energy Audit,CBRE_00438_Energy_Audit_1.pdf,pdf,4.35,2024-03-14,2023-10-13,Archived,Internal,"consumption, efficiency, hvac, lighting, recommendations",False,False,
DOC_008951,CBRE_00438,Appraisal Report,CBRE_00438_Appraisal_Report_1.pdf,pdf,2.12,2022-08-30,2023-02-15,Active,Internal,"value, comparables, market, highest best use, cap rate",False,False,
DOC_008952,CBRE_00438,Insurance Policy,CBRE_00438_Insurance_Policy_1.pdf,pdf,2.72,2020-05-16,2024-01-25,Active,Internal,"general, property, management",True,True,2027-05-14
DOC_008953,CBRE_00438,Maintenance Log,CBRE_00438_Maintenance_Log_1.csv,csv,1.09,2022-07-09,2023-02-04,Active,Confidential,"general, property, management",False,False,
DOC_008954,CBRE_00438,Maintenance Log,CBRE_00438_Maintenance_Log_2.csv,csv,4.22,2021-05-01,2023-07-31,Active,Internal,"general, property, management",False,False,
DOC_008955,CBRE_00438,Tenant Correspondence,CBRE_00438_Tenant_Correspondence_1.docx,docx,2.89,2023-09-07,2023-11-14,Archived,Confidential,"general, property, management",False,False,
DOC_008956,CBRE_00438,Tenant Correspondence,CBRE_00438_Tenant_Correspondence_2.docx,docx,3.55,2023-05-02,2024-11-29,Archived,Internal,"general, property, management",False,False,
DOC_008957,CBRE_00438,Market Analysis,CBRE_00438_Market_Analysis_1.pptx,pptx,2.27,2020-04-06,2023-06-23,Active,Public,"general, property, management",False,False,
DOC_008958,CBRE_00438,Environmental Report,CBRE_00438_Environmental_Report_1.pdf,pdf,1.83,2021-06-09,2023-12-04,Active,Public,"general, property, management",False,False,
DOC_008959,CBRE_00439,Lease Agreement,CBRE_00439_Lease_Agreement_1.pdf,pdf,2.0,2021-07-17,2023-08-16,Active,Internal,"rent, term, renewal, escalation, cam",True,True,2026-04-15
DOC_008960,CBRE_00439,Lease Agreement,CBRE_00439_Lease_Agreement_2.pdf,pdf,4.92,2021-09-07,2023-07-21,Active,Public,"rent, term, renewal, escalation, cam",True,True,2027-03-21
